id,ra,dec,survey,filename,exptime,manga_id,manga_plateifu,sami_catid,sami_cubeidpub,califa_id,califa_name,califa_cube,atlas_name,fov_fits
501,138.98138427734375,44.332759857177734,manga,manga-8250-12704-LOGCUBE,10801.2001953125,1-585513,8250-12704,,,,,,,"{{138.988564,44.327622},{138.988565,44.337900},{138.974195,44.337900},{138.974196,44.327622}}"
502,140.2105712890625,42.288848876953125,manga,manga-8250-3704-LOGCUBE,10801.2001953125,1-217171,8250-3704,,,,,,,"{{140.214700,42.285792},{140.214701,42.291903},{140.206439,42.291903},{140.206440,42.285792}}"
503,139.64773559570312,44.596736907958984,manga,manga-8250-12703-LOGCUBE,10801.2001953125,1-137912,8250-12703,,,,,,,"{{139.654956,44.591598},{139.654958,44.601876},{139.640522,44.601876},{139.640524,44.591598}}"
504,139.30885314941406,44.48916244506836,manga,manga-8250-9101-LOGCUBE,10801.2001953125,1-137845,8250-9101,,,,,,,"{{139.315090,44.484717},{139.315091,44.493606},{139.302629,44.493606},{139.302630,44.484717}}"
505,139.19314575195312,42.506778717041016,manga,manga-8250-12701-LOGCUBE,10801.2001953125,1-558248,8250-12701,,,,,,,"{{139.200120,42.501641},{139.200121,42.511919},{139.186179,42.511919},{139.186180,42.501641}}"
506,138.96861267089844,42.40151596069336,manga,manga-8250-3701-LOGCUBE,10801.2001953125,1-217304,8250-3701,,,,,,,"{{138.972758,42.398460},{138.972758,42.404571},{138.964482,42.404571},{138.964482,42.398460}}"
507,139.42701721191406,44.100685119628906,manga,manga-8250-9102-LOGCUBE,10801.2001953125,1-137844,8250-9102,,,,,,,"{{139.433199,44.096242},{139.433199,44.105131},{139.420821,44.105131},{139.420821,44.096242}}"
508,140.39878845214844,43.25724411010742,manga,manga-8250-12705-LOGCUBE,10801.2001953125,1-147394,8250-12705,,,,,,,"{{140.405846,43.252107},{140.405847,43.262385},{140.391733,43.262385},{140.391734,43.252107}}"
509,140.21847534179688,42.70880126953125,manga,manga-8250-1902-LOGCUBE,10801.2001953125,1-217324,8250-1902,,,,,,,"{{140.221683,42.706441},{140.221683,42.711163},{140.215257,42.711163},{140.215257,42.706441}}"
510,138.935546875,44.236087799072266,manga,manga-8250-3702-LOGCUBE,10801.2001953125,1-137853,8250-3702,,,,,,,"{{138.939805,44.233033},{138.939805,44.239144},{138.931275,44.239144},{138.931275,44.233033}}"
511,207.0615692138672,24.777719497680664,manga,manga-8443-6102-LOGCUBE,8100.72021484375,1-422969,8443-6102,,,,,,,"{{207.065700,24.773970},{207.065700,24.781470},{207.057440,24.781470},{207.057440,24.773970}}"
512,207.0670623779297,25.73348617553711,manga,manga-8443-3702-LOGCUBE,8100.72021484375,1-423101,8443-3702,,,,,,,"{{207.070462,25.730431},{207.070462,25.736543},{207.063678,25.736543},{207.063678,25.730431}}"
513,208.52252197265625,24.96662712097168,manga,manga-8443-1902-LOGCUBE,8100.72021484375,1-424438,8443-1902,,,,,,,"{{208.525124,24.964266},{208.525125,24.968988},{208.519915,24.968988},{208.519916,24.964266}}"
514,207.5838623046875,24.93593978881836,manga,manga-8443-3704-LOGCUBE,8100.72021484375,1-422911,8443-3704,,,,,,,"{{207.587230,24.932883},{207.587230,24.938995},{207.580490,24.938995},{207.580490,24.932883}}"
515,206.76904296875,24.996482849121094,manga,manga-8443-6103-LOGCUBE,8100.72021484375,1-627397,8443-6103,,,,,,,"{{206.773177,24.992733},{206.773178,25.000233},{206.764902,25.000233},{206.764903,24.992733}}"
516,207.32635498046875,24.096847534179688,manga,manga-8443-12701-LOGCUBE,8100.72021484375,1-592100,8443-12701,,,,,,,"{{207.331989,24.091709},{207.331990,24.101987},{207.320730,24.101987},{207.320731,24.091709}}"
517,208.5920867919922,25.15308380126953,manga,manga-8443-12705-LOGCUBE,8100.72021484375,1-424415,8443-12705,,,,,,,"{{208.597767,25.147945},{208.597767,25.158223},{208.586413,25.158223},{208.586413,25.147945}}"
518,208.3883056640625,24.8752384185791,manga,manga-8443-6104-LOGCUBE,8100.72021484375,1-627945,8443-6104,,,,,,,"{{208.392433,24.871489},{208.392434,24.878989},{208.384166,24.878989},{208.384167,24.871489}}"
519,206.01698303222656,25.66351318359375,manga,manga-8443-9101-LOGCUBE,8100.72021484375,1-592031,8443-9101,,,,,,,"{{206.021911,25.659068},{206.021911,25.667957},{206.012049,25.667957},{206.012049,25.659068}}"
520,207.1424102783203,24.8915958404541,manga,manga-8443-9102-LOGCUBE,8100.72021484375,1-422974,8443-9102,,,,,,,"{{207.147309,24.887150},{207.147310,24.896039},{207.137510,24.896039},{207.137511,24.887150}}"
521,207.46893310546875,25.19087791442871,manga,manga-8443-12704-LOGCUBE,8100.72021484375,1-422933,8443-12704,,,,,,,"{{207.474609,25.185739},{207.474609,25.196017},{207.463251,25.196017},{207.463251,25.185739}}"
522,207.42202758789062,26.7170467376709,manga,manga-8443-3703-LOGCUBE,8100.72021484375,1-422430,8443-3703,,,,,,,"{{207.425451,26.713990},{207.425451,26.720102},{207.418609,26.720102},{207.418609,26.713990}}"
523,208.26019287109375,24.560192108154297,manga,manga-8443-12703-LOGCUBE,8100.72021484375,1-422823,8443-12703,,,,,,,"{{208.265850,24.555054},{208.265850,24.565332},{208.254550,24.565332},{208.254550,24.555054}}"
524,207.0742950439453,25.123889923095703,manga,manga-8443-3701-LOGCUBE,8100.72021484375,1-422976,8443-3701,,,,,,,"{{207.077665,25.120833},{207.077665,25.126945},{207.070915,25.126945},{207.070915,25.120833}}"
525,207.7692108154297,25.08308219909668,manga,manga-8443-1901-LOGCUBE,8100.72021484375,1-422898,8443-1901,,,,,,,"{{207.771817,25.080722},{207.771817,25.085444},{207.766603,25.085444},{207.766603,25.080722}}"
526,207.62884521484375,24.97662353515625,manga,manga-8443-6101-LOGCUBE,8100.72021484375,1-592128,8443-6101,,,,,,,"{{207.632987,24.972873},{207.632987,24.980373},{207.624713,24.980373},{207.624713,24.972873}}"
527,206.97276306152344,25.566999435424805,manga,manga-8443-12702-LOGCUBE,8100.72021484375,1-568615,8443-12702,,,,,,,"{{206.978466,25.561861},{206.978467,25.572139},{206.967073,25.572139},{206.967074,25.561861}}"
528,242.68252563476562,41.1485595703125,manga,manga-8313-12705-LOGCUBE,8100.68994140625,1-248233,8313-12705,,,,,,,"{{242.689354,41.143419},{242.689355,41.153697},{242.675705,41.153697},{242.675706,41.143419}}"
529,239.98794555664062,41.47777557373047,manga,manga-8313-9102-LOGCUBE,8100.68994140625,1-248357,8313-9102,,,,,,,"{{239.993882,41.473330},{239.993883,41.482219},{239.982017,41.482219},{239.982018,41.473330}}"
530,241.23561096191406,41.357234954833984,manga,manga-8313-3701-LOGCUBE,8100.68994140625,1-633587,8313-3701,,,,,,,"{{241.239681,41.354180},{241.239681,41.360291},{241.231539,41.360291},{241.231539,41.354180}}"
531,241.62611389160156,41.34330368041992,manga,manga-8313-1902-LOGCUBE,8100.68994140625,1-248419,8313-1902,,,,,,,"{{241.629255,41.340942},{241.629255,41.345664},{241.622965,41.345664},{241.622965,41.340942}}"
532,239.4366455078125,41.70952224731445,manga,manga-8313-6103-LOGCUBE,8100.68994140625,1-247976,8313-6103,,,,,,,"{{239.441663,41.705774},{239.441664,41.713274},{239.431616,41.713274},{239.431617,41.705774}}"
533,240.65805053710938,41.293426513671875,manga,manga-8313-6101-LOGCUBE,8100.68994140625,1-248389,8313-6101,,,,,,,"{{240.663041,41.289677},{240.663041,41.297177},{240.653059,41.297177},{240.653059,41.289677}}"
534,240.6774139404297,41.197261810302734,manga,manga-8313-12702-LOGCUBE,8100.68994140625,1-248388,8313-12702,,,,,,,"{{240.684249,41.192122},{240.684250,41.202400},{240.670590,41.202400},{240.670591,41.192122}}"
535,239.85650634765625,42.263458251953125,manga,manga-8313-3702-LOGCUBE,8100.68994140625,1-248328,8313-3702,,,,,,,"{{239.860639,42.260403},{239.860639,42.266514},{239.852381,42.266514},{239.852381,42.260403}}"
536,242.69586181640625,41.98366928100586,manga,manga-8313-6104-LOGCUBE,8100.68994140625,1-210112,8313-6104,,,,,,,"{{242.700905,41.979921},{242.700905,41.987421},{242.690815,41.987421},{242.690815,41.979921}}"
537,240.28712463378906,41.8807487487793,manga,manga-8313-1901-LOGCUBE,8100.68994140625,1-248352,8313-1901,,,,,,,"{{240.290301,41.878388},{240.290301,41.883110},{240.283959,41.883110},{240.283959,41.878388}}"
538,239.6975555419922,41.93809509277344,manga,manga-8313-9101-LOGCUBE,8100.68994140625,1-247980,8313-9101,,,,,,,"{{239.703524,41.933652},{239.703525,41.942541},{239.691575,41.942541},{239.691576,41.933652}}"
539,240.91244506835938,41.15305709838867,manga,manga-8313-6102-LOGCUBE,8100.68994140625,1-248289,8313-6102,,,,,,,"{{240.917420,41.149306},{240.917421,41.156806},{240.907459,41.156806},{240.907460,41.149306}}"
540,241.2524871826172,41.391719818115234,manga,manga-8313-3704-LOGCUBE,8100.68994140625,1-633591,8313-3704,,,,,,,"{{241.256553,41.388664},{241.256553,41.394775},{241.248407,41.394775},{241.248407,41.388664}}"
541,240.3658447265625,42.388187408447266,manga,manga-8313-12703-LOGCUBE,8100.68994140625,1-248348,8313-12703,,,,,,,"{{240.372807,42.383048},{240.372808,42.393326},{240.358892,42.393326},{240.358893,42.383048}}"
542,241.8466796875,41.70896911621094,manga,manga-8313-3703-LOGCUBE,8100.68994140625,1-248415,8313-3703,,,,,,,"{{241.850773,41.705914},{241.850773,41.712025},{241.842587,41.712025},{241.842587,41.705914}}"
543,240.96002197265625,41.52185821533203,manga,manga-8313-12704-LOGCUBE,8100.68994140625,1-569216,8313-12704,,,,,,,"{{240.966883,41.516721},{240.966884,41.526999},{240.953156,41.526999},{240.953157,41.516721}}"
544,239.49180603027344,41.7925910949707,manga,manga-8313-12701-LOGCUBE,8100.68994140625,1-247977,8313-12701,,,,,,,"{{239.498878,41.787313},{239.498880,41.797869},{239.484720,41.797869},{239.484722,41.787313}}"
545,120.59854125976562,31.187746047973633,manga,manga-8938-1901-LOGCUBE,8100.759765625,1-201813,8938-1901,,,,,,,"{{120.601300,31.185386},{120.601300,31.190108},{120.595780,31.190108},{120.595780,31.185386}}"
546,121.8861312866211,30.812458038330078,manga,manga-8938-9102-LOGCUBE,8100.759765625,1-146463,8938-9102,,,,,,,"{{121.891305,30.808013},{121.891305,30.816902},{121.880955,30.816902},{121.880955,30.808013}}"
547,120.7129135131836,29.964433670043945,manga,manga-8938-3704-LOGCUBE,8100.759765625,1-146420,8938-3704,,,,,,,"{{120.716437,29.961377},{120.716437,29.967489},{120.709383,29.967489},{120.709383,29.961377}}"
548,120.81437683105469,30.796510696411133,manga,manga-8938-12702-LOGCUBE,8100.759765625,1-201756,8938-12702,,,,,,,"{{120.820362,30.791372},{120.820363,30.801650},{120.808397,30.801650},{120.808398,30.791372}}"
549,119.33039093017578,30.49184226989746,manga,manga-8938-3702-LOGCUBE,8100.759765625,1-201892,8938-3702,,,,,,,"{{119.333936,30.488786},{119.333936,30.494898},{119.326844,30.494898},{119.326844,30.488786}}"
550,121.48966217041016,30.371822357177734,manga,manga-8938-12704-LOGCUBE,8100.759765625,1-146440,8938-12704,,,,,,,"{{121.495616,30.366684},{121.495617,30.376962},{121.483703,30.376962},{121.483704,30.366684}}"
551,120.62374114990234,30.86368179321289,manga,manga-8938-9101-LOGCUBE,8100.759765625,1-201812,8938-9101,,,,,,,"{{120.628917,30.859237},{120.628918,30.868126},{120.618562,30.868126},{120.618563,30.859237}}"
552,119.79149627685547,29.78106689453125,manga,manga-8938-6103-LOGCUBE,8100.759765625,1-201742,8938-6103,,,,,,,"{{119.795820,29.777317},{119.795821,29.784817},{119.787179,29.784817},{119.787180,29.777317}}"
553,120.14759826660156,30.401748657226562,manga,manga-8938-3701-LOGCUBE,8100.759765625,1-201798,8938-3701,,,,,,,"{{120.151143,30.398692},{120.151143,30.404804},{120.144057,30.404804},{120.144057,30.398692}}"
554,121.12629699707031,30.007070541381836,manga,manga-8938-3703-LOGCUBE,8100.759765625,1-146432,8938-3703,,,,,,,"{{121.129828,30.004015},{121.129829,30.010127},{121.122771,30.010127},{121.122772,30.004015}}"
555,120.69966888427734,29.46982765197754,manga,manga-8938-1902-LOGCUBE,8100.759765625,1-146292,8938-1902,,,,,,,"{{120.702382,29.467467},{120.702382,29.472189},{120.696958,29.472189},{120.696958,29.467467}}"
556,119.75747680664062,30.976024627685547,manga,manga-8938-12701-LOGCUBE,8100.759765625,1-201874,8938-12701,,,,,,,"{{119.763473,30.970886},{119.763474,30.981164},{119.751486,30.981164},{119.751487,30.970886}}"
557,121.96988677978516,30.596315383911133,manga,manga-8938-12703-LOGCUBE,8100.759765625,1-146465,8938-12703,,,,,,,"{{121.975860,30.591177},{121.975860,30.601455},{121.963920,30.601455},{121.963920,30.591177}}"
558,120.3314208984375,29.179380416870117,manga,manga-8938-6101-LOGCUBE,8100.759765625,1-146271,8938-6101,,,,,,,"{{120.335715,29.175630},{120.335715,29.183130},{120.327125,29.183130},{120.327125,29.175630}}"
559,120.06709289550781,29.471437454223633,manga,manga-8938-6102-LOGCUBE,8100.759765625,1-146344,8938-6102,,,,,,,"{{120.071397,29.467687},{120.071398,29.475187},{120.062782,29.475187},{120.062783,29.467687}}"
560,121.23658752441406,30.764604568481445,manga,manga-8938-6104-LOGCUBE,8100.759765625,1-146408,8938-6104,,,,,,,"{{121.240954,30.760855},{121.240954,30.768355},{121.232226,30.768355},{121.232226,30.760855}}"
561,121.06561279296875,30.182554244995117,manga,manga-8938-12705-LOGCUBE,8100.759765625,1-604980,8938-12705,,,,,,,"{{121.071555,30.177416},{121.071555,30.187694},{121.059665,30.187694},{121.059665,30.177416}}"
562,140.13873291015625,0.7210579514503479,manga,manga-9512-9102-LOGCUBE,10801.0,1-53952,9512-9102,,,,,,,"{{140.143175,0.716614},{140.143175,0.725502},{140.134285,0.725502},{140.134285,0.716614}}"
563,140.19244384765625,0.6045659780502319,manga,manga-9512-12705-LOGCUBE,10801.0,1-54258,9512-12705,,,,,,,"{{140.197579,0.599427},{140.197579,0.609705},{140.187301,0.609705},{140.187301,0.599427}}"
564,138.15126037597656,0.30949103832244873,manga,manga-9512-3704-LOGCUBE,10801.0,1-53880,9512-3704,,,,,,,"{{138.154316,0.306435},{138.154316,0.312547},{138.148204,0.312547},{138.148204,0.306435}}"
565,140.06504821777344,1.2888402938842773,manga,manga-9512-6104-LOGCUBE,10801.0,1-53985,9512-6104,,,,,,,"{{140.068801,1.285090},{140.068801,1.292590},{140.061299,1.292590},{140.061299,1.285090}}"
566,140.29293823242188,1.472740888595581,manga,manga-9512-3703-LOGCUBE,10801.0,1-53968,9512-3703,,,,,,,"{{140.295997,1.469685},{140.295997,1.475796},{140.289883,1.475796},{140.289883,1.469685}}"
567,138.06175231933594,0.311786413192749,manga,manga-9512-3701-LOGCUBE,10801.0,1-53883,9512-3701,,,,,,,"{{138.064806,0.308731},{138.064806,0.314842},{138.058694,0.314842},{138.058694,0.308731}}"
568,139.74081420898438,1.1489170789718628,manga,manga-9512-12702-LOGCUBE,10801.0,1-54008,9512-12702,,,,,,,"{{139.745960,1.143778},{139.745960,1.154056},{139.735680,1.154056},{139.735680,1.143778}}"
569,139.9256134033203,1.3258092403411865,manga,manga-9512-6103-LOGCUBE,10801.0,1-53987,9512-6103,,,,,,,"{{139.929371,1.322059},{139.929371,1.329559},{139.921869,1.329559},{139.921869,1.322059}}"
570,138.01795959472656,0.4217979609966278,manga,manga-9512-1901-LOGCUBE,10801.0,1-53885,9512-1901,,,,,,,"{{138.020321,0.419437},{138.020321,0.424159},{138.015599,0.424159},{138.015599,0.419437}}"
571,138.0682830810547,0.932291567325592,manga,manga-9512-12701-LOGCUBE,10801.0,1-53870,9512-12701,,,,,,,"{{138.073420,0.927153},{138.073420,0.937430},{138.063140,0.937430},{138.063140,0.927153}}"
572,140.009033203125,1.0383033752441406,manga,manga-9512-12703-LOGCUBE,10801.0,1-53954,9512-12703,,,,,,,"{{140.014180,1.033165},{140.014180,1.043442},{140.003900,1.043442},{140.003900,1.033165}}"
573,139.99534606933594,0.9612714648246765,manga,manga-9512-12704-LOGCUBE,10801.0,1-585546,9512-12704,,,,,,,"{{140.000480,0.956133},{140.000480,0.966410},{139.990200,0.966410},{139.990200,0.956133}}"
574,139.20846557617188,0.5727083683013916,manga,manga-9512-9101-LOGCUBE,10801.0,1-605753,9512-9101,,,,,,,"{{139.212905,0.568264},{139.212905,0.577153},{139.204015,0.577153},{139.204015,0.568264}}"
575,138.8905792236328,0.3173103928565979,manga,manga-9512-6101-LOGCUBE,10801.0,1-53897,9512-6101,,,,,,,"{{138.894330,0.313560},{138.894330,0.321060},{138.886830,0.321060},{138.886830,0.313560}}"
576,139.64141845703125,1.3437485694885254,manga,manga-9512-1902-LOGCUBE,10801.0,1-54001,9512-1902,,,,,,,"{{139.643782,1.341387},{139.643782,1.346110},{139.639058,1.346110},{139.639058,1.341387}}"
577,137.82882690429688,2.0190229415893555,manga,manga-9512-3702-LOGCUBE,10801.0,1-53753,9512-3702,,,,,,,"{{137.831877,2.015967},{137.831877,2.022078},{137.825763,2.022078},{137.825763,2.015967}}"
578,139.35745239257812,1.2883431911468506,manga,manga-9512-6102-LOGCUBE,10801.0,1-53916,9512-6102,,,,,,,"{{139.361201,1.284593},{139.361201,1.292093},{139.353699,1.292093},{139.353699,1.284593}}"
579,320.82598876953125,1.2550729513168335,manga,manga-8615-3703-LOGCUBE,10800.900390625,1-180028,8615-3703,,,,,,,"{{320.829056,1.252017},{320.829056,1.258128},{320.822944,1.258128},{320.822944,1.252017}}"
580,321.07220458984375,1.0283597707748413,manga,manga-8615-1901-LOGCUBE,10800.900390625,1-180047,8615-1901,,,,,,,"{{321.074561,1.025999},{321.074561,1.030721},{321.069839,1.030721},{321.069839,1.025999}}"
581,321.4740295410156,0.4160587787628174,manga,manga-8615-9102-LOGCUBE,10800.900390625,1-180039,8615-9102,,,,,,,"{{321.478485,0.411614},{321.478485,0.420503},{321.469595,0.420503},{321.469595,0.411614}}"
582,319.90185546875,0.7042497396469116,manga,manga-8615-6104-LOGCUBE,10800.900390625,1-179947,8615-6104,,,,,,,"{{319.905620,0.700500},{319.905620,0.708000},{319.898120,0.708000},{319.898120,0.700500}}"
583,319.6621398925781,0.2950791120529175,manga,manga-8615-12705-LOGCUBE,10800.900390625,1-179795,8615-12705,,,,,,,"{{319.667289,0.289940},{319.667289,0.300218},{319.657011,0.300218},{319.657011,0.289940}}"
584,319.91973876953125,0.12094105035066605,manga,manga-8615-9101-LOGCUBE,8100.669921875,1-179556,8615-9101,,,,,,,"{{319.924194,0.116497},{319.924194,0.125385},{319.915306,0.125385},{319.915306,0.116497}}"
585,321.3260192871094,0.18474820256233215,manga,manga-8615-6102-LOGCUBE,10800.900390625,1-179844,8615-6102,,,,,,,"{{321.329770,0.180998},{321.329770,0.188498},{321.322270,0.188498},{321.322270,0.180998}}"
586,319.5945739746094,0.2915903627872467,manga,manga-8615-6101-LOGCUBE,10800.900390625,1-179929,8615-6101,,,,,,,"{{319.598310,0.287840},{319.598310,0.295340},{319.590810,0.295340},{319.590810,0.287840}}"
587,321.0544128417969,1.118384838104248,manga,manga-8615-3702-LOGCUBE,10800.900390625,1-635590,8615-3702,,,,,,,"{{321.057466,1.115329},{321.057466,1.121440},{321.051354,1.121440},{321.051354,1.115329}}"
588,321.4431457519531,0.931080162525177,manga,manga-8615-12704-LOGCUBE,10800.900390625,1-550913,8615-12704,,,,,,,"{{321.448300,0.925941},{321.448300,0.936219},{321.438020,0.936219},{321.438020,0.925941}}"
589,321.0079040527344,-0.3663236200809479,manga,manga-8615-3701-LOGCUBE,10800.900390625,1-550901,8615-3701,,,,,,,"{{321.010966,-0.369379},{321.010966,-0.363268},{321.004854,-0.363268},{321.004854,-0.369379}}"
590,319.75115966796875,-0.9639915227890015,manga,manga-8615-1902-LOGCUBE,10800.900390625,1-179561,8615-1902,,,,,,,"{{319.753521,-0.966353},{319.753521,-0.961630},{319.748799,-0.961630},{319.748799,-0.966353}}"
591,322.048583984375,0.2998847961425781,manga,manga-8615-12703-LOGCUBE,10800.900390625,1-289865,8615-12703,,,,,,,"{{322.053719,0.294746},{322.053719,0.305024},{322.043441,0.305024},{322.043441,0.294746}}"
592,320.1594543457031,1.0472772121429443,manga,manga-8615-12702-LOGCUBE,10800.900390625,1-596218,8615-12702,,,,,,,"{{320.164580,1.042138},{320.164580,1.052416},{320.154300,1.052416},{320.154300,1.042138}}"
593,320.1662292480469,1.117350459098816,manga,manga-8615-6103-LOGCUBE,10800.900390625,1-179981,8615-6103,,,,,,,"{{320.169981,1.113600},{320.169981,1.121100},{320.162479,1.121100},{320.162479,1.113600}}"
594,319.38958740234375,-0.134736105799675,manga,manga-8615-12701-LOGCUBE,10800.900390625,1-179900,8615-12701,,,,,,,"{{319.394719,-0.139875},{319.394719,-0.129597},{319.384441,-0.129597},{319.384441,-0.139875}}"
595,320.7445373535156,1.0266963243484497,manga,manga-8615-3704-LOGCUBE,8100.669921875,1-180012,8615-3704,,,,,,,"{{320.747606,1.023641},{320.747606,1.029752},{320.741494,1.029752},{320.741494,1.023641}}"
596,49.48780059814453,-0.1691005825996399,manga,manga-8080-12703-LOGCUBE,10800.900390625,1-604022,8080-12703,,,,,,,"{{49.492940,-0.174239},{49.492940,-0.163962},{49.482662,-0.163962},{49.482662,-0.174239}}"
597,49.58417892456055,-0.8246578574180603,manga,manga-8080-6104-LOGCUBE,10800.900390625,1-38029,8080-6104,,,,,,,"{{49.587930,-0.828408},{49.587930,-0.820908},{49.580430,-0.820908},{49.580430,-0.828408}}"
598,47.88908386230469,-0.7429399490356445,manga,manga-8080-12705-LOGCUBE,10800.900390625,1-37695,8080-12705,,,,,,,"{{47.894223,-0.748079},{47.894223,-0.737801},{47.883945,-0.737801},{47.883945,-0.748079}}"
599,47.43560028076172,0.8793805837631226,manga,manga-8080-6103-LOGCUBE,10800.900390625,1-109284,8080-6103,,,,,,,"{{47.439351,0.875631},{47.439351,0.883131},{47.431851,0.883131},{47.431851,0.875631}}"
600,49.08840560913086,0.47947606444358826,manga,manga-8080-3703-LOGCUBE,10800.900390625,1-37974,8080-3703,,,,,,,"{{49.091323,0.476559},{49.091323,0.482393},{49.085489,0.482393},{49.085489,0.476559}}"
601,47.99941635131836,-1.1616612672805786,manga,manga-8080-12702-LOGCUBE,10800.900390625,1-109244,8080-12702,,,,,,,"{{48.004555,-1.166800},{48.004555,-1.156522},{47.994275,-1.156522},{47.994275,-1.166800}}"
602,47.11882019042969,0.3875635266304016,manga,manga-8080-12701-LOGCUBE,10800.900390625,1-37640,8080-12701,,,,,,,"{{47.123958,0.382425},{47.123958,0.392702},{47.113680,0.392702},{47.113680,0.382425}}"
603,47.78525924682617,-1.0543409585952759,manga,manga-8080-1902-LOGCUBE,10800.900390625,1-109250,8080-1902,,,,,,,"{{47.787620,-1.056702},{47.787620,-1.051980},{47.782896,-1.051980},{47.782896,-1.056702}}"
604,48.01039123535156,-0.07847340404987335,manga,manga-8080-6102-LOGCUBE,10800.900390625,1-603996,8080-6102,,,,,,,"{{48.014140,-0.082223},{48.014140,-0.074723},{48.006640,-0.074723},{48.006640,-0.082223}}"
605,49.333457946777344,-0.07655110955238342,manga,manga-8080-12704-LOGCUBE,10800.900390625,1-38067,8080-12704,,,,,,,"{{49.338596,-0.081690},{49.338596,-0.071412},{49.328318,-0.071412},{49.328318,-0.081690}}"
606,49.22886657714844,-0.04200700670480728,manga,manga-8080-3702-LOGCUBE,10800.900390625,1-38062,8080-3702,,,,,,,"{{49.231784,-0.044924},{49.231784,-0.039090},{49.225950,-0.039090},{49.225950,-0.044924}}"
607,47.98516082763672,-0.032562900334596634,manga,manga-8080-1901-LOGCUBE,10800.900390625,1-37922,8080-1901,,,,,,,"{{47.987520,-0.034924},{47.987520,-0.030202},{47.982798,-0.030202},{47.982798,-0.034924}}"
608,47.340030670166016,-0.4079444110393524,manga,manga-8080-9101-LOGCUBE,10800.900390625,1-37769,8080-9101,,,,,,,"{{47.344475,-0.412389},{47.344475,-0.403500},{47.335585,-0.403500},{47.335585,-0.412389}}"
609,49.457454681396484,-0.5546585321426392,manga,manga-8080-3704-LOGCUBE,10800.900390625,1-38041,8080-3704,,,,,,,"{{49.460510,-0.557714},{49.460510,-0.551603},{49.454398,-0.551603},{49.454398,-0.557714}}"
610,49.2492790222168,-0.9012007117271423,manga,manga-8080-9102-LOGCUBE,10800.900390625,1-38075,8080-9102,,,,,,,"{{49.253725,-0.905645},{49.253725,-0.896756},{49.244835,-0.896756},{49.244835,-0.905645}}"
611,47.7874870300293,0.23518094420433044,manga,manga-8080-6101-LOGCUBE,10800.900390625,1-37908,8080-6101,,,,,,,"{{47.791236,0.231431},{47.791236,0.238931},{47.783736,0.238931},{47.783736,0.231431}}"
612,47.52836227416992,-0.4680337607860565,manga,manga-8080-3701-LOGCUBE,10800.900390625,1-37744,8080-3701,,,,,,,"{{47.531419,-0.471089},{47.531419,-0.464978},{47.525307,-0.464978},{47.525307,-0.471089}}"
613,147.44830322265625,43.54777908325195,manga,manga-8461-3703-LOGCUBE,8100.81005859375,1-166959,8461-3703,,,,,,,"{{147.452526,43.544722},{147.452526,43.550833},{147.444094,43.550833},{147.444094,43.544722}}"
614,144.10450744628906,43.84760665893555,manga,manga-8461-1901-LOGCUBE,8100.81005859375,1-217412,8461-1901,,,,,,,"{{144.107581,43.845384},{144.107581,43.849828},{144.101419,43.849828},{144.101419,43.845384}}"
615,146.4782257080078,43.04670333862305,manga,manga-8461-12701-LOGCUBE,8100.81005859375,1-558175,8461-12701,,,,,,,"{{146.485261,43.041566},{146.485262,43.051844},{146.471198,43.051844},{146.471199,43.041566}}"
616,146.206787109375,42.29380416870117,manga,manga-8461-9102-LOGCUBE,8100.81005859375,1-166703,8461-9102,,,,,,,"{{146.212788,42.289359},{146.212789,42.298248},{146.200771,42.298248},{146.200772,42.289359}}"
617,145.72430419921875,42.79332733154297,manga,manga-8461-12702-LOGCUBE,8100.81005859375,1-166672,8461-12702,,,,,,,"{{145.731312,42.788187},{145.731314,42.798465},{145.717306,42.798465},{145.717308,42.788187}}"
618,144.6399383544922,44.626712799072266,manga,manga-8461-6103-LOGCUBE,8100.81005859375,1-217400,8461-6103,,,,,,,"{{144.645209,44.622961},{144.645209,44.630461},{144.634671,44.630461},{144.634671,44.622961}}"
619,145.66734313964844,43.16704177856445,manga,manga-8461-3702-LOGCUBE,8100.81005859375,1-166670,8461-3702,,,,,,,"{{145.671529,43.163985},{145.671530,43.170096},{145.663150,43.170096},{145.663151,43.163985}}"
620,146.7091064453125,43.42384338378906,manga,manga-8461-3704-LOGCUBE,8100.81005859375,1-166919,8461-3704,,,,,,,"{{146.713307,43.420787},{146.713307,43.426898},{146.704893,43.426898},{146.704893,43.420787}}"
621,144.28785705566406,42.97212219238281,manga,manga-8461-6101-LOGCUBE,8100.81005859375,1-166600,8461-6101,,,,,,,"{{144.292975,42.968373},{144.292975,42.975873},{144.282725,42.975873},{144.282725,42.968373}}"
622,145.8615264892578,42.18685531616211,manga,manga-8461-12705-LOGCUBE,8100.81005859375,1-166488,8461-12705,,,,,,,"{{145.868465,42.181718},{145.868466,42.191996},{145.854594,42.191996},{145.854595,42.181718}}"
623,144.51600646972656,42.97432327270508,manga,manga-8461-3701-LOGCUBE,8100.81005859375,1-166613,8461-3701,,,,,,,"{{144.519986,42.971405},{144.519987,42.977239},{144.512013,42.977239},{144.512014,42.971405}}"
624,146.35804748535156,42.80616760253906,manga,manga-8461-12704-LOGCUBE,8100.81005859375,1-166826,8461-12704,,,,,,,"{{146.365054,42.801028},{146.365055,42.811306},{146.351045,42.811306},{146.351046,42.801028}}"
